name	QC-1	QC-2	QC-3	QC-4	QC-5
M750T248	1939.1435	2373.251955	2928.4031	2313.230476	2246.201905
M584T596	6380.350909	8910.5284	7996.212	9236.321824	9598.103027
M470T706	631.7552275	633.034	694.3545	811.4571964	881.4006
M361T804	2524.102591	2846.48	1944.731368	2157.185684	2678.581909
M302T260	20524.7025	22445.0534	29638.30276	22768.252	21631.27784
M419T823	1827.577632	2305.913	1605.811286	1649.436187	1747.072063
M270T651	499.6152649	431.5140165	482.0683365	552.9585075	363.3880974
M817T350	30900.19351	31276.3529	43003.66568	30569.3685	35422.86028
M579T582	3543.206522	3955.207786	3280.425091	3921.16428	4876.921173
M751T597	1748.059714	1765.053727	1502.590625	1839.199765	1230.04881
M1073T408	423.6934922	487.8772727	595.4703846	460.0746346	409.7099934
M153T279	9480.884211	13333.77872	14773.32746	13686.02233	13047.85911
M772T736	5115.215	5012.89725	3942.942222	5254.910769	6171.381818
M614T856	1310.6588	1731.529524	1247.585882	1202.909357	1515.1158
M317T590	17363.34954	24945.03775	25769.30035	25571.03357	26540.55733
M184T900	3096003.507	4410189.163	3564228.349	3036183.421	3419608.174
M296T584	1942.257008	1595.591077	1397.136923	1587.83	1295.4142
M177T351	250565.4887	194921.9038	302880.3556	279828.3546	276041.5353
M279T61	20823.93171	17608.58255	18335.8933	13731.24671	15466.2354
M572T610	86.43630084	110.7245447	95.71068618	107.373085	74.22503303
M614T71	1510.353	1961.470133	2354.989	1813.233684	1943.933043
M314T669	1485.637	1586.403733	2140.120125	1985.724351	1638.63
M531T662	10384.9245	12353.82709	15642.24057	14136.1034	11855.63544
M187T884	17784.59345	25607.32453	18000.38259	20576.06071	22941.90261
M1015T302	869.56265	763.2518477	906.3536842	617.052468	936.0193684
M829T93	1932.761434	2116.91084	1372.313619	1664.805444	1749.83519
M558T577	4396.407943	3160.514625	4990.949906	4417.714636	4083.982636
M298T191	230863.683	336826.3176	294288.2769	267240.1855	236604.68
M599T78	2553.95235	2454.332563	2509.423615	1938.235714	1778.585385
M505T920	7045.529474	8178.112105	5318.46	7443.027529	8118.671579
M292T797	8065.650577	10960.48556	9100.841895	8326.512964	11479.78279
M510T103	5246.620636	3363.574286	4814.789818	4865.798	4277.270452
M480T656	1518.700562	1597.65496	1057.937904	1538.634774	1275.709089
M594T668	4031.621688	5157.666111	5945.375882	4291.64	4465.074375
M342T810	5592.811895	6466.1562	6582.075	8551.811829	6457.7196
M730T941	687.6792857	847.4883333	626.3368182	925.5735	878.5775
M759T582	3638.79675	4034.926292	5318.484519	4269.001625	3683.107667
M293T90	7322.562	8489.899038	9921.065882	9042.888846	11319.66293
M245T415	2667.558	2958.4675	3887.010722	2915.127222	2721.370844
M797T665	1990.113562	2768.058429	2236.171875	1835.954	2084.77975
M400T780	4222.58672	6024.062524	4385.966957	4238.502125	4450.921826
M669T835	507.2149333	744.2828571	614.5838235	510.8487857	646.7464286
M765T265	2580.941	3950.648889	2865.07516	3429.001114	3411.01992
M488T831	1787.8772	2285.993769	1742.394286	1488.4	2071.818
M448T367	397.8246668	407.4339711	501.2264709	530.2674988	583.1461705
M870T983	1395.087296	1467.1285	1101.054864	1019.305952	1092.037091
M863T950	3173.19804	4254.685818	5111.079467	4507.664151	4141.332788
M475T658_2	2191.154083	1501.244642	2259.255762	2383.397426	2253.806606
M553T596	2810.46	4199.950829	4348.32195	4353.459949	4232.723775
M627T757	549.2388889	656.2881506	843.2794342	619.8698	743.185875
M508T357	1049.595545	1593.359682	1462.759959	1171.165042	1444.266
M735T89	2087.6	1837.31	2566.923269	1682.539397	1928.704712
M287T424	2341.990824	2094.719353	3051.804789	2276.136	2082.188125
M365T743	202942.9354	233959.604	215105.3541	144223.3838	206380.805
M589T933	399.2935875	617.4193793	593.9956476	489.1561198	503.9541605
M745T717	703.8215	667.955375	530.1526667	569.8421846	809.720625
M308T64	5197.192	3976.444813	6106.551632	6287.563833	5497.569444
M565T878	2180.870179	1867.072227	1388.776263	1866.15275	2163.6545
M286T433	2493.904737	2636.88936	3502.341818	2634.759556	2304.753233
M465T339	1417.255589	1665.740729	1541.0868	1035.95125	1568.317564
M609T606	5223.596921	5031.809206	4454.519314	4689.764257	3259.159667
M897T309	965.2650228	882.7068462	956.2267	1333.85	1112.559741
M277T346	3254.346667	3021.490588	4334.07275	3035.372	3014.006615
M358T89_2	1753515.436	1941649.164	2729109.176	2335276.034	2159584.638
M327T166	128399.7034	111500.7457	90923.91492	131801.6278	92998.22775
M333T669	84026.6357	83270.20121	83181.87447	53835.03647	84682.51989
M383T575	19106.94069	20256.57678	19518.38347	12656.7356	19619.79166
M315T392	16144.4117	21403.28325	23938.1423	21593.138	16486.99189
M336T328	62932.53629	78857.61702	96384.768	99179.03591	89332.61163
M629T586	1336.583818	1114.178636	846.8266667	973.323	1010.126667
M614T755	1083.017143	1101.877778	1345.73625	1459.220053	954
M1161T607	1474.553347	1920.41787	1560.377816	2261.335143	1757.059208
M433T363	888.3497692	1006.855385	1213.156188	1347.570889	1329.494
M219T78	3821.356087	4856.073857	6207.55935	5187.722885	5678.97928
M831T92	3771.645643	4749.6698	4963.3562	5958.730588	5816.130667
M522T877	3388.456774	4099.279222	2605.09645	3967.270529	4058.6192
M791T592	494.0786577	594.6953125	482.9377383	734.6057895	621.4767333
M565T671	11948.81668	8260.078909	11877.90659	10948.64504	8456.427
M725T754	1496.210526	1999.01625	1497.283125	1540.811691	2125.080913
M769T67	18110.18494	12278.40007	14959.66264	12161.4105	13122.045
M686T664_1	560.7072826	703.1214286	647.7575	438.162	536.25
M739T606	1647.885581	1540.596667	2073.579088	1762.015692	1266.014154
M435T178_1	23682.57317	16453.65539	17399.2151	22262.82293	16522.19806
M894T754	803.2883148	866.5122223	1209.930553	1099.78624	1173.092236
M575T659	1314.487895	1495.009286	1209.098167	1623.806211	1897.777778
M933T758	1799.970571	1503.648	1609.572941	2120.5005	1336.9464
M636T393	912.9507692	897.1775	1268.976824	837.6571429	896.5741714
M269T664	4875.816774	3178.74	5351.96805	4738.17625	4480.590947
M860T301	1177.622353	932.09	764.83	1040.91225	1221.110136
M689T407	2157.394273	1500.375182	1643.531684	1970.636621	1418.972565
M691T835	470.1153333	606.1846154	370.393131	438.3740769	478.24
M794T561	970.1704383	1032.6	929.4135714	1319.481333	1366.502353
M156T708	71077.55596	108059.8757	103221.5014	111914.0925	119664.8599
M706T65	3004.180053	2884.77865	3780.784875	2384.273294	3644.98
M550T381	2773.729438	2563.73	3803.5098	2811.040833	2485.396421
M229T458	6918.0736	6400.2048	6056.237	6834.990574	9374.665063
M490T66	5116.825	3844.249579	6007.244333	4937.611972	6275.903353
M793T752	1169.94675	849.6361739	718.8132857	913.0333333	856.075
M805T94	3598.689474	4365.304625	5866.717	5422.248421	4851.4329
M616T83	13837.28309	13547.45455	19712.25355	14690.2257	12861.10426
M384T587	2601.294583	2136.672818	1807.358333	1619.061111	1934.472727
M261T672	1380.115618	1473.203705	2022.013812	1409.664372	1330.52
M382T89_1	1611.13	1100.94	1686.838182	1570.29	1899.433175
M251T670	120991.8612	75440.91974	95441.96738	114023.9917	120378.6937
M686T832	156.6062012	257.6568604	222.6185688	229.8002159	261.0107422
M770T587	1464.739438	1670.513929	1778.545455	1793.4	2376.276933
M325T897	33290.632	43723.487	30255.9795	36498.76171	47356.98368
M354T683	5692.834048	8425.608452	7727.554071	5783.4	6004.94545
M226T242	17983.11967	18597.5581	15726.19037	12855.10417	12198.39236
M1057T559	1220.290909	1308.88305	951.5347692	846.2447937	1290.151818
M497T328	41845.58637	31860.89873	46323.51112	32445.42279	47759.50716
M729T667	13732.72713	8655.459	14231.27857	12051.99457	14241.83176
M1073T556	1250.236813	1755.6342	1066.823669	1550.5	1401.441905
M300T89	2593.332986	2927.486515	1987.287857	3310.452442	3183.096327
M683T474	2602.177692	3604.31	3749.34395	3036.841214	2435.055882
M805T73	3480.877235	3284.067368	5113.416	3796.500063	4549.662667
M494T361	10829.58118	17566.65916	12807.9615	12964.54432	12345.54181
M1076T750	795.4656	482.885	658.790963	583.62	566.9485714
M730T167	5452.356765	8623.0179	7580.31275	8312.647535	6134.87025
M331T854	8395.843909	9502.387314	10602.63683	6826.762571	7001.516524
M697T659	2159.526111	3381.59504	2646.306	3469.17105	3354.78
M635T319	11682.15625	11473.884	16841.47854	10695.95865	12876.53813
M597T468	1060.578875	1296.89	1311.95	1530.99201	1768.306333
M573T470	1732.461429	2317.796	1796.925964	1590.943455	1411.743333
M674T381	965.2015	1114.15305	880.325	873.9591667	1349.746737
M312T88_3	5516.400118	5525.844938	7543.929733	4665.888333	5132.05875
M634T170	8563.564333	14169.99811	14801.9484	13746.26025	13873.65026
M895T607	560.5071429	850.3191044	933.266791	935.855375	949.759934
M643T89	2996.898219	2931.637365	4533.504286	3396.476364	3124.646357
M1101T607_1	1086.918955	1378.094211	949.75364	927.465625	874.2744545
M362T173	14697.74905	14829.81402	18266.83163	10470.021	13587.23018
M551T665_1	6774.579391	4665.9295	5660.329333	4562.048	4342.783111
M761T605	2023.395733	2388.738806	2233.777464	2166.492781	1362.249875
M522T863_2	1083414.717	719338.1998	727805.2125	983772.931	1064552.585
M116T348	1954.857	1729.665	2844.048	2071.9125	2363.3415
M562T69	3374.296607	5184.199528	4411.17831	3750.809548	3313.081826
M577T666	4150.309422	3165.850412	5459.836387	4938.36469	4931.485778
M748T854	1583.516316	1694.94	1192.427813	1240.781176	1901.865167
M254T750	4839.924176	5665.362643	6576.8031	5450.364	3757.012789
M312T653_1	2079.293667	2171.679368	2573.884091	1442.416154	1976.041
M831T257	2999.63804	4670.669077	5093.639719	4628.605594	5330.735182
M442T75	8937.619277	5405.98085	6714.145737	6064.174737	6325.44875
M725T941	2415.776226	2037.685	1863.396316	2866.149543	1802.4425
M909T586	754.722	572.5884444	660.6577778	423.5538462	605.786
M959T587	750.3841818	1181.698759	1303.432	998.6657143	1219.194643
M585T705	244.0272217	393.9737374	289.9873047	303.3398438	251.2859863
M652T489	1700.571429	1704.6302	1558.613353	1259.993258	1035.183483
M367T899	535967.0618	628780.368	465967.944	522155.766	351714.16
M782T668	1194.438247	1246.28786	1344.891636	1885.006667	1271.62
M247T664	3527.017929	3984.440571	2921.49	2394.501643	3931.8216
M329T658	2459.109375	3502.548235	2068.86	2520.453333	3054.876429
M244T242	32891.24345	23238.5568	37935.37333	24696.6925	33907.61751
M580T319	13525.07262	16731.56676	16315.45888	15164.47339	9464.573125
M502T362	6546.041684	11604.56469	8433.861333	8403.931053	9014.842571
M281T653	793.339586	642.2853529	476.289	660.9233432	508.2636364
M1198T311	1200.399896	1007.461068	722.975	965.7054556	1268.480021
M684T750	411.9715623	372.531	588.63375	370.0089925	420.3657143
M389T326	7900.595398	6012.874826	9286.830513	6145.571059	6022.287
M375T720	935.77	693.7140535	629.8158997	791.98972	546.8979153
M274T90_2	13340.10085	9513.993083	8204.4375	12684.73519	13295.66127
M357T1035	9967.607442	16348.038	11326.7271	11750.92159	15126.86559
M434T452	884.4984763	932.66175	1020.830678	559.136	978.24288
M488T865	58465.30105	88404.22885	88733.73592	88057.42516	59430.88211
M1002T756	418.4412638	385.0367584	441.4765218	299.8425903	265.0621338
M288T710_2	832.2751667	1287.40788	1503.581393	1485.553235	1359.745579
M245T350	2714.918143	4242.348955	4837.541786	3400.01145	3837.657136
M564T239	361594.9013	366513.6353	401995.7259	217305.3964	380144.4915
M1098T750	410.9532349	323.9226667	353.0165405	301.0681274	224.5897339
M708T943	3082.333487	1982.4	3405.365463	2298.52368	2893.943361
M1107T867	18453.26424	23758.08654	18939.06545	22273.97791	30482.9685
M715T665	2696.779312	2762.29925	1591.682727	2650.5	2967.274857
M923T303	470.0973341	347.6597595	258.656545	417.8676436	416.0802036
M826T756	1648.927778	1851.478696	1155.393375	1780.594895	2173.542811
M531T319	13721.0806	14684.35728	16634.0636	8753.408632	14443.11058
M633T607	7447.823757	7134.000093	4184.652	7767.117739	6682.00075
M675T149	2593.466667	3333.12	4146.826091	2926.039333	2503.754824
M412T451	8249.246852	7495.09956	8875.588448	5510.037316	10207.83657
M1194T327	31796.274	38777.80373	53903.57438	52378.87516	51814.78147
M709T324	147877.8453	81313.3161	104856.8521	129117.1799	114377.0291
M1050T588	992.844	861.2191429	710.2	1238.645161	828.4119286
M770T158	18340.83584	10424.81796	19775.03796	17206.29948	17666.54932
M674T562	805.8	1298.040667	806.5211111	884.395	1081.6294
M1117T351	15920.75775	22565.95377	22899.05017	16903.46761	14023.9975
M262T634	6215.91825	6531.719769	9768.111704	6028.607889	6705.797
M413T658	849.0515385	878.86375	481.3142727	822.0174667	697.0809408
M690T158	84574.39532	46917.684	88303.5181	81356.37867	81522.68882
M231T381	7758.600333	12364.01467	13285.26662	9219.647632	9539.4915
M248T648	7350.180214	7377.8703	10993.51419	8673.92104	6309.384577
M325T949	20107.208	19433.016	15686.12769	14712.633	11333.95848
M787T97	8186.038235	8866.395353	9933.947625	12563.86293	13669.66619
M692T660	9468.706	9022.803097	8570.945263	14333.91634	10702.67723
M640T292	10996.66167	16099.54678	16764.7754	19166.18312	12243.66579
M338T351	150663.0254	134555.0204	148910.7816	148211.2678	225107
M305T734	1384.619625	977.5664167	1725.214345	1825.26	1593.34
M543T862	11884.94258	9475.013068	13773.97208	7446.72345	11296.65256
M828T576	674.4051967	767.4403824	513.4489461	777.2770323	970.7561035
M177T327	79261.67004	137077.0198	152067.8629	146935.8453	134573.4572
M625T866	4962.743667	5230.005071	7934.993711	5640.2517	4771.555778
M374T829	1429.684842	1928.39544	1687.2216	1685.9018	2529.422073
M557T308	1343.041429	1348.538357	1538.292649	2224.99868	1826.977105
M583T159	7573.430761	6138.297177	4400.596917	4923.934	5008.334222
M1023T154	8552.902552	12142.50092	6625.199	10992.19248	11003.39911
M554T326	11983.40396	19828.72214	22997.90741	22389.01444	19688.31788
M348T732	2878.841556	2094.805625	3517.980913	3185.977104	3984.797087
M244T469	8775.765	12762.59259	10498.82782	8380.414	7167.896105
M501T352	60083.94	64803.692	36800.15546	68855.13958	50389.14538
M639T68	483.5591797	504.1096302	550.6380259	546.865036	811.0606777
M615T489	667.98	555.4156154	903.9601644	573.2138672	869.3132019
M872T755	914.8083333	1019.010481	621.7541818	640.166109	990.3428571
M729T89	2969.472	1733.450083	2661.866667	2920.283538	3435.263583
M548T430	891.3165161	627.284	700.8955556	1118.738174	810.6567352
M140T511	56534.17629	29506.74438	41360.73379	45395.63442	39824.26816
M1052T757	717.6136364	869.103125	436.1933333	705.218517	774.8144531
M560T806	937.8635294	1164.709565	842.4283636	621.5749412	785.6735217
M226T725	2120.906667	2005.094118	3491.979733	2969.130667	2777.76432
M469T750	608.6710714	947.672	1198.676	1095.597931	978.7188571
M405T60	3464.626091	1917.535714	3348.897963	3517.367226	3827.047138
M263T871	8083.29673	4981.405625	4813.945714	5328.66025	5531.078368
M874T351	45094.42311	31310.18975	36953.79867	37475.62469	56317.80743
M1004T609_1	439.873	864.6532258	819.6025486	713.109963	799.7625651
M597T526	1106.405867	1087.392308	1240.782667	1390.777154	697.5057143
M945T601	2814.327323	3264.257839	1639.968571	2964.249103	3106.741531
M879T664	1431.105748	1617.623884	1074.045	1806.526154	1066.680583
M344T631	6033.816814	3590.067857	3430.777034	4496.466	4418.9442
M248T631	31980.24156	25996.67772	48147.7678	35815.5669	32471.19379
M329T605	63840.95022	117676.4586	127440.6054	121457.7053	113378.4512
M540T87_2	3091.48	3795.696	5605.243	4461.046143	5378.367154
M1123T301	1166.513471	837.4	630.8624118	734.5490526	918.4964667
M932T559	1619.384	1935.948667	1427.688643	1493.967462	959.1426003
M441T234	23840.3835	25033.06168	17985.80455	15287.36452	15390.39642
M279T818	2111.92576	2416.0785	2663.379036	2207.310346	3666.859674
M837T74	3163.200733	4081.226598	6140.757778	4483.477684	4607.867727
M745T319	9836.327057	10822.2475	7036.234737	7972.278208	12934.51608
M690T488	1090.223846	593.0496	787.6832222	687.83	722.3157143
M246T452	381520.1431	389602.1733	443723.07	622010.8069	615454.3899
M603T868	86980.15333	129346.7487	86885.37813	106985.0779	150045.6214
M534T668	2038.370125	2835.68675	1559.159545	2525.173529	2978.48
M899T409	1692.998059	1793.205	2698.99869	2966.552279	2132.290909
M285T790	1851.11331	3184.972545	2829.922115	2516.525655	3715.297241
M686T65	2623.561875	2249.1595	2834.6885	4114.545037	3670.034643
M298T428	1508.023895	2482.872663	2419.979943	1448.111375	1925.006087
M313T64_1	2334.163154	1492.826222	1877.716563	1241.83125	1526.194421
M435T63	1324.974319	1053.98675	1512.135696	1060.633713	762.2071702
M1066T312	2039.101839	3074.181429	2001.435273	2435.3945	3501.002667
M285T327	81341.05471	59233.824	70387.21761	72404.55158	38943.73438
M903T750	1239.565838	1263.138393	633.6861	1250.36369	1350.827918
M790T847	2443.409625	3310.132579	2105.858625	2259.628824	3697.200158
M521T72	2573.925442	1798.967273	1512.414545	2891.012564	2243.026897
M747T753	820.1315789	572.5633333	569.828093	886.1808571	1012.755791
M466T157	839666.65	1629611.321	1811461.735	1653926.506	1653330.997
M316T962	8068.356768	7622.321571	5188.291852	4519.561304	8047.644345
M471T158	17525.89342	11870.16622	19536.36242	20536.5272	11890.24145
M869T306	381.3	232.7764615	333.56	251.4344371	211.0489058
M416T611	472.2118632	295.3210856	265.6462402	335.1865641	276.0865479
M288T89	8504.926737	14128.76925	7897.86	9337.736436	12411.88995
M711T352	287300.9007	186952.8652	340827.2207	268994.8532	188888.9358
M389T900	15191.94452	29566.31018	21181.55056	20500.58236	17700.78133
M313T212	28446.77826	25495.36226	17295.11563	17390.27813	16676.23825
M753T589	434.6186009	815.1988	842.0934898	690.0707692	547.1337891
M607T328	134232.2421	75825.40167	96004.85873	86675.47902	74141.12291
M351T391	1521.2876	1195.08	1942.808286	2128.282105	1224.302
M416T89	39625.52	44288.84604	65878.92697	40860.1868	66276.15656
M1083T381	723.4665985	885.0923077	634.10325	757.1302222	1202.323385
M280T634	14933.58552	15483.72225	15270.52185	8632.634111	9560.989345
M377T669	70267.123	43685.07619	69043.62133	68211.57749	38842.38
M416T59	218124.2654	209787.8985	106061.7665	201238.0473	153380.3827
M676T85	3752.90125	4354.4225	6706.238614	3991.772357	4024.312941
M175T464	7945.06888	6988.212207	9630.543767	7053.442129	12598.05715
M735T77	2046.42315	1872.925875	2692.235316	3563.917143	2364.328333
M955T349	7082.596378	7264.82361	12849.33156	8817.327344	11174.57378
M680T60	10950.6959	21382.70114	17490.3825	13188.9849	13839.07005
M761T308	969.41925	914.5730588	1408.576	1712.452369	1166.157854
M469T665_1	4011.00525	4296.054	7241.377844	4334.994667	4742.031706
M332T594	9257.248138	9025.5433	9213.370105	9686.855086	4343.57615
M362T739	5093.4422	8588.988941	6367.251647	8350.080667	10477.57603
M121T188_2	97131.2825	205033.2168	219430.778	197845.0493	206437.4615
M347T691	1989.86775	2863.91181	1297.589333	2050.90437	2070.50825
M1037T329	8128.319318	6954.577778	7656.44475	3559.381579	7062.82529
M263T656	570.3203583	306.6373942	489.7451253	315.3441467	495.5132675
M821T351_2	48626.62868	51787.20391	41356.43278	40992.48018	22983.95
M395T351	20833.90888	20347.75096	11130.621	21950.59491	13929.374
M770T157	12954.51911	7566.5235	9599.042963	14527.12681	15205.32153
M826T474	543.5415095	740.259921	1175.982056	871.5	967.01
M129T671_2	559764.4929	344826.5549	342678.4846	555958.1095	336768.6471
M603T848	3171.700294	2582.490941	4308.426825	4920.802297	2911.894071
M578T157	2446386.391	2490873.135	2668111.422	2411282.642	1134323.363
M310T846	4061.036336	5156.178818	4155.755793	4042.21437	7248.883778
M327T464	4774.645375	2215.746	3413.163368	2911.976476	3714.421316
M727T665	43226.28178	37730.90721	19137.14324	42442.61507	44260.59149
M481T817	913.8918182	1182.334	791.6281372	1436.198925	1583.916485
M185T136	155118.189	135474.416	154362.8862	169462.4175	70778.19855
M170T401	12692.09788	8719.763478	16442.40938	15500.88448	9042.64728
M365T88	1409.744	1982.549364	1844.456	2920.199707	1736.43275
M611T351	29342.49043	24909.14077	29990.01446	26331.48533	47368.93818
M168T198	76315.51821	38098.35792	86083.12272	80229.74651	93247.31184
M534T291	38587.94526	38379.39974	64875.1355	34677.47347	37611.08
M731T755_1	313.8962962	255.7988332	215.0342019	453.4680176	357.2796353
M812T847	886.783688	1628.021606	922.893125	1374.91725	1679.4799
M1026T862	139178.9756	74623.38	73395.83571	126729.9822	125943.3529
M688T750	2242.047689	2786.448936	1289.3286	2873.435774	1951.544596
M589T849	838.6926316	793.37724	834.9953333	611.8697222	370.1187028
M262T798	3637.575444	6500.5104	3486.43236	3723.400593	4128.76688
M665T74	3263.563192	1873.535889	4456.2815	2960.283333	3639.446516
M210T83	2991.975	4390.599098	2963.52	5054.148411	2614.98
M610T252	8166.823957	13563.73912	16504.66446	9024.117	14826.13689
M474T610	111.7497864	106.6461792	67.40580839	104.9011993	54.36702953
M290T758_2	9740.811667	12685.554	13696.8938	20629.15475	12374.1871
M705T587	6098.34752	9041.049613	9697.617347	6195.948211	4750.442386
M817T326	12457.0575	17273.62435	20292.02855	26329.464	14757.43176
M1089T607	325.8570185	324.7406404	579.6852315	334.7273905	521.9985657
M982T329	9398.676757	5689.65	5423.68	6540.178198	4482.536733
M759T205	29855.07808	36945.85924	22125.06057	22342.59828	43203.79903
M347T154	12618.70407	13704.20738	12910.3616	5487.8415	13626.33648
M501T239	2326.874717	2912.6892	3314.819283	2414.738586	1354.57625
M253T90_2	4830.066091	4703.131231	7761.655431	9327.065481	6336.180813
M1039T349	8284.864171	8952.676282	15263.46732	8916.846122	8343.626667
M137T239	17902.3635	33530.1008	37789.5035	34188.28187	21455.58495
M605T735	542.2790527	713.5190701	352.9061997	368.9494832	465.3924345
M616T706	115.4291643	235.6544713	290.1478097	279.3639364	224.8586208
M460T657	46.96517944	42.91111973	87.07046073	63.98390416	79.94923619
M709T595	989.8525	2217.142452	1485.261789	2188.07878	2183.316194
M371T736	25831.59212	22959.4024	24746.176	15866.2426	11616.50544
M701T868	4607.896286	9078.362654	5868.863	7938.9992	10269.14196
M538T103	3794.166667	3936.079583	2359.547667	3893.774926	5776.793027
M262T931	30802.62637	13709.12082	27190.29101	36429.33275	28093.61862
M755T266	3181.38875	3014.3856	2835.099235	5473.460066	4786.817794
M391T352	29721.12197	35684.34017	44208.24732	46004.25168	19563.67905
M360T746	432230.9642	438938.7895	589340.4462	870294.0585	736873.2522
M162T723	101373.5373	70419.83138	83063.1472	123143.8324	54166.44556
M1033T309	661.6990831	1646.129077	1095.478714	1144.855556	1067.268571
M208T201	21075.29318	17555.83313	23725.57107	36411.86656	34324.75161
M479T876	3141.282667	4621.177432	2433.302391	2498.186842	4566.145351
M460T656	433.395813	476.5267005	187.3331197	513.092041	446.0635517
M522T453	2721.588524	3080.588737	5594.803796	3505.56	3215.86495
M339T615	13084.46186	11216.10094	4700.042455	11799.97999	11700.08447
M295T373	10275.83361	11673.02363	10784.47029	10437.297	19572.95364
M448T351	104042.7995	69613.05573	60541.257	52283.19446	105637.8353
M1190T327	15202.93044	14943.11294	29221.85214	24638.21039	16882.92312
M482T835	616.96275	520.1699829	971.278	743.8856842	436.8626356
M719T323	25061.46209	29493.07604	53294.44763	41022.35197	51951.45333
M520T224	347648.9244	616157.5286	673689.7257	380644.8231	379052.936
M699T134	9923.21715	4885.045067	6170.079923	9567.88368	11117.26714
M872T78	487.4175	649.0466667	887.9466667	387.4214681	770.0746154
M796T351	20836.25256	16694.822	22385.06369	23009.44741	37015.77261
M1117T330	5203.857345	4822.693022	5747.111139	2390.302	3380.418462
M807T830	93.65386963	166.1453922	70.53471937	120.858013	144.6223659
M309T758	9421.044359	18366.87919	12426.96345	17188.81348	9143.3573
M599T158	4689.24827	11721.08066	13173.25441	12854.907	12158.79401
M588T392	1509.989824	2001.616719	1770.545333	821.2020556	1167.157895
M175T978	88250.12524	93886.46983	84980.79514	154878.6644	160392.6486
M475T607_1	8804.657967	4961.235853	7656.2045	4393.230769	4710.678462
M1034T255	2197.256421	4150.63075	2613.0522	4950.632852	4442.050286
M400T830	181.6472778	292.0166016	367.0615777	186.5506931	205.9645182
M948T949	1587.21	2160.543	3485.332	3775.434	3241.208323
M910T155	3027.418267	2760.974445	3589.272612	1683.109	1692.8015
M418T657	1257.080972	955.2388393	774.4365627	922.1042105	463.5862427
M309T977	7601.206737	7288.963	13866.43437	8096.284636	13691.01861
M255T607	34785.11596	46823.4	67789.57197	66322.61844	33419.11359
M315T998	3159.513	3225.07504	3170.532912	3977.696485	6242.704014
M641T606_1	2175.638243	995.2775625	1432.71408	1241.776542	2148.463957
M568T346	3025.494211	3621.681818	5822.844857	2894.618667	2980.496647
M653T309	1039.487273	1691.04975	1109.742857	2345.720714	1631.334056
M359T675	2506.294318	3089.1936	3178.058042	5594.776139	3249.887714
M559T606	26467.25716	16167.01059	9680.931632	17646.88933	20746.89456
M285T657	398.78	367.71	814.9508667	728.2873797	701.1641602
M575T835	1276.93728	1015.279941	1065.151481	407.0565833	1059.688667
M296T82	1767.626667	1862.840375	1390.461167	2677.538462	3211.097436
M328T557	16124.37311	17028.07706	12510.91039	11052.36047	6315.6275
M624T667	5773.442333	12535.31182	11860.1095	6439.76424	12001.82942
M802T157	89412.1872	87526.99033	98802.66104	37422.32735	58917.45523
M600T753	745.3145455	677.8159091	717.0817273	669.76	1338.0445
M555T633	65.16524251	49.8928833	62.48714066	26.71491556	35.90008224
M217T82	23467.785	37757.39663	23658.92869	20881.7838	44465.41395
M158T416	18029.00804	9916.499053	20359.53276	10768.39664	10591.28526
M522T255	37320.07348	35722.85515	59782.39097	24046.00696	55896.33161
M487T950	43761.13652	37242.55359	55511.79266	30384.82392	73882.50361
M427T910	7214.174917	8887.1354	6148.139731	5712.14336	12920.6829
M795T153	3381.028235	7460.087345	3629.325	7556.619534	6659.517391
M589T254	5102.569267	3345.799048	6895.940857	3522.69445	3151.420471
M567T88	5728.24485	4242.483333	3136.242733	8419.802601	6058.760256
M773T60	1859.474824	2122.874762	1530.119667	1043.225867	837.4240435
M606T657_2	297.2216492	647.234726	523.2596529	527.7856445	872.447829
M631T435	337.5211218	240.72	619.525466	336.3210306	410.1573558
M574T491	680.1865714	1487.461451	628.3939916	858.9341077	1053.825722
M163T577	37407.582	11972.015	35203.07556	34173.17054	44098.81833
M812T87	4033.354913	1952.38	2053.249091	2478.894	1772.785636
M251T238	29406.978	64746.11455	73140.05345	35958.35638	70208.28948
M1138T158	39214.44414	65016.81447	72807.70768	26512.46	68756.77713
M502T657	2569.542764	2430.990274	1315.254495	2307.041722	970.5821446
M821T326	20653.86248	32970.663	25171.51877	48170.19496	21858.69057
M799T868	1062.8868	2120.983917	1379.7688	1163.855	2495.5214
M265T964	9360.55831	5802.335227	6064.338935	5599.15	12515.56
M1036T346	5774.8305	9426.545732	3794.08	4584.216938	4993.773121
M388T375	2795.004	2602.546412	5324.520381	3142.481611	2173.322143
M512T397	2314.219091	1234.627571	1154.537214	1530.8322	2728.69452
M267T88	6360.070833	6011.078571	2096.6478	8085.910645	5561.69
M741T665	2754.924881	3146.636942	3491.292	3002.030353	860.43125
M328T459	1507.170545	1210.935	1784.2678	1543.8269	3032.377333
M272T170	139043.3842	81553.3095	69750.06281	70831.46965	154321.9704
M391T329	8480.263	27269.48514	14812.53429	23023.29011	23571.21838
M203T448	3298.88543	1550.78	2613.446429	3626.516483	1466.048571
M563T489	813.9936447	861.3284588	1487.660522	2063.470894	1819.035571
M750T256	2254.765741	5747.900776	2602.366235	3033.1672	3863.177524
M662T325	11151.53529	47236.95624	41553.00871	45800.61967	37557.07766
M123T206	69721.01136	23561.78333	60711.64315	58993.01609	32995.7122
